Name,Result,Course,Country,Institution,Budget,Researched,Political_Phase,Budget_Level,Academic_Level,Continuation,Dataset_Type,Intake_Month,Intake_Year,Intake_Season,Days_Since_First_Intake,Budget_Midpoint,Phase_Number,Result_Band,Budget_Academic_Score,GPA_Academic_Match
STU_1444,3.28,14,4,13,10-15K,1,4,1,1,0,Unstable,4,2024,2,172,12500,4,1,2,1
STU_1445,3.33,19,6,10,10-15K,1,4,1,1,1,Unstable,7,2024,3,243,12500,4,1,2,1
STU_1446,3.12,7,7,0,10-15K,0,4,1,1,0,Unstable,5,2024,2,205,12500,4,1,2,1
STU_1447,3.77,7,3,8,10-15K,0,4,1,2,0,Unstable,6,2024,2,216,12500,4,2,3,1
STU_1448,3.23,9,2,6,16-20K,1,4,2,1,1,Unstable,4,2024,2,161,18000,4,1,3,1
STU_1449,2.05,5,3,8,Below 10k,1,4,0,0,0,Unstable,6,2024,2,236,8000,4,0,0,1
STU_1450,3.16,12,6,3,Below 10k,0,4,0,1,0,Unstable,5,2024,2,200,8000,4,1,1,1
STU_1451,3.32,13,5,9,Below 10k,0,4,0,1,0,Unstable,6,2024,2,223,8000,4,1,1,1
STU_1452,3.31,13,0,16,10-15K,1,4,1,1,1,Unstable,4,2024,2,170,12500,4,1,2,1
STU_1453,3.22,16,6,3,16-20K,0,4,2,1,0,Unstable,5,2024,2,183,18000,4,1,3,1
STU_1454,3.08,10,2,6,10-15K,1,4,1,1,1,Unstable,7,2024,3,245,12500,4,1,2,1
STU_1455,3.58,13,5,9,16-20K,1,4,2,2,1,Unstable,6,2024,2,221,18000,4,2,4,1
STU_1456,3.37,9,2,6,16-20K,1,4,2,1,1,Unstable,4,2024,2,171,18000,4,1,3,1
STU_1457,3.2,5,0,4,10-15K,1,4,1,1,1,Unstable,4,2024,2,175,12500,4,1,2,1
STU_1458,3.35,9,0,4,Below 10k,1,4,0,1,0,Unstable,7,2024,3,265,8000,4,1,1,1
STU_1459,3.32,11,5,9,Below 10k,0,4,0,1,0,Unstable,6,2024,2,224,8000,4,1,1,1
STU_1460,3.26,19,6,14,16-20K,0,4,2,1,1,Unstable,4,2024,2,171,18000,4,1,3,1
STU_1461,3.27,13,0,16,10-15K,0,4,1,1,0,Unstable,7,2024,3,249,12500,4,1,2,1
STU_1462,3.31,5,3,8,Below 10k,0,4,0,1,0,Unstable,4,2024,2,181,8000,4,1,1,1
STU_1463,3.34,7,3,8,Below 10k,0,4,0,1,0,Unstable,7,2024,3,264,8000,4,1,1,1
STU_1464,3.3,5,0,5,10-15K,0,4,1,1,0,Unstable,4,2024,2,175,12500,4,1,2,1
STU_1465,3.27,19,6,1,Below 10k,1,4,0,1,0,Unstable,7,2024,3,253,8000,4,1,1,1
STU_1466,3.94,12,6,14,Below 10k,0,4,0,2,0,Unstable,6,2024,2,229,8000,4,2,2,1
STU_1467,3.22,0,7,0,Below 10k,0,4,0,1,0,Unstable,7,2024,3,247,8000,4,1,1,1
STU_1468,3.2,7,1,18,Below 10k,1,4,0,1,0,Unstable,6,2024,2,238,8000,4,1,1,1
STU_1469,3.21,20,1,11,Below 10k,0,4,0,1,0,Unstable,5,2024,2,209,8000,4,1,1,1
STU_1470,3.22,2,5,9,16-20K,1,4,2,1,1,Unstable,8,2024,3,280,18000,4,1,3,1
STU_1471,3.32,8,7,0,16-20K,0,4,2,1,0,Unstable,4,2024,2,159,18000,4,1,3,1
STU_1472,3.32,4,4,13,10-15K,0,4,1,1,0,Unstable,5,2024,2,209,12500,4,1,2,1
STU_1473,3.21,21,0,4,10-15K,1,4,1,1,1,Unstable,4,2024,2,181,12500,4,1,2,1
STU_1474,2.64,5,3,8,Below 10k,0,4,0,1,0,Unstable,5,2024,2,185,8000,4,0,1,0
STU_1475,3.21,9,0,15,16-20K,1,4,2,1,0,Unstable,5,2024,2,182,18000,4,1,3,1
STU_1476,3.12,4,4,13,16-20K,1,4,2,1,1,Unstable,5,2024,2,200,18000,4,1,3,1
STU_1477,3.22,13,0,15,Below 10k,1,4,0,1,0,Unstable,5,2024,2,183,8000,4,1,1,1
STU_1478,3.12,2,5,9,16-20K,0,4,2,1,0,Unstable,6,2024,2,220,18000,4,1,3,1
STU_1479,3.23,16,6,12,16-20K,0,4,2,1,0,Unstable,6,2024,2,229,18000,4,1,3,1
STU_1480,3.3,5,1,11,16-20K,0,4,2,1,0,Unstable,7,2024,3,253,18000,4,1,3,1
STU_1481,3.16,3,2,6,10-15K,1,4,1,1,1,Unstable,4,2024,2,166,12500,4,1,2,1
STU_1482,3.38,10,7,0,10-15K,1,4,1,1,1,Unstable,7,2024,3,266,12500,4,1,2,1
STU_1483,3.03,9,2,6,Below 10k,1,4,0,1,0,Unstable,7,2024,3,251,8000,4,1,1,1
STU_1484,3.24,17,2,6,Below 10k,0,4,0,1,0,Unstable,5,2024,2,209,8000,4,1,1,1
STU_1485,3.78,13,5,9,Below 10k,1,4,0,2,0,Unstable,5,2024,2,188,8000,4,2,2,1
STU_1486,3.14,7,1,18,10-15K,1,4,1,1,0,Unstable,6,2024,2,234,12500,4,1,2,1
STU_1487,2.77,0,1,11,16-20K,0,4,2,1,0,Unstable,6,2024,2,217,18000,4,0,3,0
STU_1488,3.36,5,0,2,Below 10k,0,4,0,1,0,Unstable,7,2024,3,269,8000,4,1,1,1
STU_1489,3.37,12,6,12,Below 10k,1,4,0,1,0,Unstable,7,2024,3,266,8000,4,1,1,1
STU_1490,2.64,1,4,13,16-20K,1,4,2,1,1,Unstable,5,2024,2,195,18000,4,0,3,0
STU_1491,3.69,19,6,1,16-20K,1,4,2,2,1,Unstable,7,2024,3,248,18000,4,2,4,1
STU_1492,3.38,11,5,9,16-20K,0,4,2,1,0,Unstable,6,2024,2,237,18000,4,1,3,1
STU_1493,3.25,13,5,9,Below 10k,1,4,0,1,0,Unstable,6,2024,2,217,8000,4,1,1,1
STU_1494,3.33,13,5,9,10-15K,0,4,1,1,0,Unstable,4,2024,2,153,12500,4,1,2,1
STU_1495,3.23,17,2,6,Below 10k,0,4,0,1,0,Unstable,4,2024,2,177,8000,4,1,1,1
STU_1496,2.57,7,1,11,16-20K,0,4,2,1,0,Unstable,7,2024,3,257,18000,4,0,3,0
STU_1497,3.13,7,1,17,16-20K,0,4,2,1,0,Unstable,5,2024,2,188,18000,4,1,3,1
STU_1498,2.8,5,0,5,10-15K,0,4,1,1,0,Unstable,6,2024,2,240,12500,4,0,2,0
STU_1499,3.2,7,1,18,Below 10k,1,4,0,1,0,Unstable,4,2024,2,176,8000,4,1,1,1
STU_1500,3.79,11,5,9,Below 10k,1,4,0,2,0,Unstable,5,2024,2,196,8000,4,2,2,1
STU_1501,3.36,1,4,13,16-20K,0,4,2,1,0,Unstable,4,2024,2,163,18000,4,1,3,1
STU_1502,3.15,7,3,8,Below 10k,0,4,0,1,0,Unstable,4,2024,2,174,8000,4,1,1,1
STU_1503,3.16,22,3,8,Below 10k,0,4,0,1,0,Unstable,7,2024,3,255,8000,4,1,1,1
STU_1504,3.27,16,4,13,10-15K,1,4,1,1,1,Unstable,6,2024,2,215,12500,4,1,2,1
STU_1505,3.81,4,4,13,16-20K,0,4,2,2,0,Unstable,7,2024,3,267,18000,4,2,4,1
STU_1506,3.12,17,2,6,Below 10k,1,4,0,1,0,Unstable,8,2024,3,278,8000,4,1,1,1
STU_1507,3.8,5,0,15,10-15K,1,4,1,2,1,Unstable,6,2024,2,238,12500,4,2,3,1
STU_1508,2.98,18,0,4,Below 10k,1,4,0,1,0,Unstable,5,2024,2,191,8000,4,0,1,0
STU_1509,3.18,9,7,0,10-15K,0,4,1,1,0,Unstable,6,2024,2,215,12500,4,1,2,1
STU_1510,3.19,22,3,8,16-20K,0,4,2,1,0,Unstable,7,2024,3,256,18000,4,1,3,1
STU_1511,3.39,0,1,11,10-15K,0,4,1,1,0,Unstable,4,2024,2,152,12500,4,1,2,1
STU_1512,3.31,7,7,0,16-20K,1,4,2,1,1,Unstable,5,2024,2,205,18000,4,1,3,1
STU_1513,2.53,9,2,6,16-20K,0,4,2,1,0,Unstable,7,2024,3,269,18000,4,0,3,0
STU_1514,3.2,5,0,15,Below 10k,1,4,0,1,0,Unstable,7,2024,3,259,8000,4,1,1,1
STU_1515,3.23,13,0,4,16-20K,0,4,2,1,0,Unstable,6,2024,2,229,18000,4,1,3,1
STU_1516,3.35,16,4,13,Below 10k,1,4,0,1,0,Unstable,5,2024,2,204,8000,4,1,1,1
STU_1517,3.28,13,0,15,16-20K,1,4,2,1,1,Unstable,6,2024,2,222,18000,4,1,3,1
STU_1518,3.18,1,4,13,16-20K,0,4,2,1,0,Unstable,7,2024,3,269,18000,4,1,3,1
STU_1519,2.73,12,6,1,16-20K,0,4,2,1,0,Unstable,5,2024,2,185,18000,4,0,3,0
STU_1520,3.67,0,7,0,10-15K,1,4,1,2,1,Unstable,6,2024,2,214,12500,4,2,3,1
STU_1521,3.51,9,2,6,Below 10k,0,4,0,2,0,Unstable,6,2024,2,242,8000,4,2,2,1
STU_1522,3.4,22,3,8,Below 10k,1,4,0,1,0,Unstable,7,2024,3,248,8000,4,2,1,0
STU_1523,3.32,7,7,0,16-20K,1,4,2,1,1,Unstable,7,2024,3,249,18000,4,1,3,1
STU_1524,3.12,5,1,18,10-15K,1,4,1,1,1,Unstable,7,2024,3,244,12500,4,1,2,1
STU_1525,3.25,22,3,8,16-20K,0,4,2,1,0,Unstable,5,2024,2,200,18000,4,1,3,1
STU_1526,3.21,0,1,18,10-15K,0,4,1,1,0,Unstable,7,2024,3,252,12500,4,1,2,1
STU_1527,3.78,7,1,11,Below 10k,1,4,0,2,0,Unstable,6,2024,2,213,8000,4,2,2,1
STU_1528,3.35,9,0,16,16-20K,1,4,2,1,1,Unstable,5,2024,2,204,18000,4,1,3,1
STU_1529,3.19,10,7,0,10-15K,1,4,1,1,1,Unstable,5,2024,2,190,12500,4,1,2,1
STU_1530,3.27,5,0,16,Below 10k,0,4,0,1,0,Unstable,7,2024,3,255,8000,4,1,1,1
STU_1531,3.11,9,2,6,16-20K,0,4,2,1,0,Unstable,4,2024,2,155,18000,4,1,3,1
STU_1532,3.15,13,5,9,16-20K,0,4,2,1,1,Unstable,6,2024,2,231,18000,4,1,3,1
STU_1533,3.17,15,6,12,16-20K,1,4,2,1,1,Unstable,5,2024,2,197,18000,4,1,3,1
STU_1534,3.37,9,7,0,Below 10k,1,4,0,1,0,Unstable,6,2024,2,233,8000,4,1,1,1
STU_1535,3.29,19,6,12,10-15K,0,4,1,1,0,Unstable,4,2024,2,152,12500,4,1,2,1
STU_1536,3.17,14,4,13,10-15K,1,4,1,1,1,Unstable,4,2024,2,156,12500,4,1,2,1
STU_1537,3.24,13,5,9,16-20K,1,4,2,1,1,Unstable,5,2024,2,192,18000,4,1,3,1
STU_1538,3.12,5,1,18,16-20K,0,4,2,1,0,Unstable,6,2024,2,225,18000,4,1,3,1
STU_1539,3.3,12,6,3,Below 10k,0,4,0,1,0,Unstable,4,2024,2,156,8000,4,1,1,1
STU_1540,3.13,21,0,5,16-20K,0,4,2,1,0,Unstable,6,2024,2,218,18000,4,1,3,1
STU_1541,3.5,13,5,9,16-20K,1,4,2,2,1,Unstable,7,2024,3,255,18000,4,2,4,1
STU_1542,3.35,7,3,8,16-20K,0,4,2,1,0,Unstable,6,2024,2,236,18000,4,1,3,1
STU_1543,2.01,6,1,17,16-20K,1,4,2,0,0,Unstable,7,2024,3,267,18000,4,0,2,1
STU_1544,3.35,13,5,9,Below 10k,1,4,0,1,0,Unstable,7,2024,3,269,8000,4,1,1,1
STU_1545,2.96,2,5,9,16-20K,1,4,2,1,1,Unstable,4,2024,2,164,18000,4,0,3,0
STU_1546,3.34,3,2,6,16-20K,0,4,2,1,0,Unstable,4,2024,2,171,18000,4,1,3,1
STU_1547,3.19,16,6,12,Below 10k,1,4,0,1,0,Unstable,6,2024,2,228,8000,4,1,1,1
STU_1548,3.07,5,0,16,16-20K,1,4,2,1,1,Unstable,7,2024,3,267,18000,4,1,3,1
STU_1549,3.17,9,7,0,10-15K,1,4,1,1,1,Unstable,4,2024,2,160,12500,4,1,2,1
STU_1550,3.22,10,2,6,10-15K,0,4,1,1,0,Unstable,7,2024,3,246,12500,4,1,2,1
STU_1551,2.83,12,3,8,10-15K,0,4,1,1,0,Unstable,6,2024,2,235,12500,4,0,2,0
STU_1552,3.32,1,4,13,10-15K,1,4,1,1,0,Unstable,4,2024,2,171,12500,4,1,2,1
STU_1553,3.37,14,4,13,10-15K,1,4,1,1,1,Unstable,7,2024,3,254,12500,4,1,2,1
STU_1554,3.16,4,4,13,10-15K,1,4,1,1,1,Unstable,7,2024,3,243,12500,4,1,2,1
STU_1555,3.24,1,4,13,Below 10k,1,4,0,1,0,Unstable,7,2024,3,247,8000,4,1,1,1
STU_1556,3.11,3,2,6,10-15K,0,4,1,1,0,Unstable,6,2024,2,216,12500,4,1,2,1
STU_1557,3.29,4,4,13,Below 10k,0,4,0,1,0,Unstable,4,2024,2,164,8000,4,1,1,1
STU_1558,3.17,6,1,17,16-20K,1,4,2,1,1,Unstable,4,2024,2,181,18000,4,1,3,1
STU_1559,3.29,14,4,13,Below 10k,0,4,0,1,0,Unstable,7,2024,3,261,8000,4,1,1,1
STU_1560,3.28,6,6,3,10-15K,0,4,1,1,0,Unstable,5,2024,2,184,12500,4,1,2,1
STU_1561,3.26,7,1,17,10-15K,0,4,1,1,0,Unstable,7,2024,3,268,12500,4,1,2,1
STU_1562,3.02,11,5,9,16-20K,1,4,2,1,1,Unstable,7,2024,3,264,18000,4,1,3,1
STU_1563,3.2,0,1,17,10-15K,0,4,1,1,0,Unstable,6,2024,2,220,12500,4,1,2,1
STU_1564,3.21,6,1,11,Below 10k,1,4,0,1,0,Unstable,4,2024,2,181,8000,4,1,1,1
STU_1565,3.25,4,4,13,10-15K,1,4,1,1,1,Unstable,5,2024,2,203,12500,4,1,2,1
STU_1566,3.13,5,1,17,16-20K,1,4,2,1,1,Unstable,5,2024,2,184,18000,4,1,3,1
STU_1567,3.32,10,2,6,Below 10k,1,4,0,1,0,Unstable,5,2024,2,194,8000,4,1,1,1
STU_1568,3.51,12,3,8,Below 10k,1,4,0,2,0,Unstable,6,2024,2,226,8000,4,2,2,1
STU_1569,3.11,10,2,6,10-15K,0,4,1,1,0,Unstable,6,2024,2,213,12500,4,1,2,1
STU_1570,2.92,9,7,0,Below 10k,0,4,0,1,0,Unstable,6,2024,2,239,8000,4,0,1,0
STU_1571,3.16,12,6,3,10-15K,0,4,1,1,0,Unstable,6,2024,2,238,12500,4,1,2,1
STU_1572,3.35,14,4,13,16-20K,0,4,2,1,0,Unstable,7,2024,3,272,18000,4,1,3,1
STU_1573,2.87,19,6,3,Below 10k,0,4,0,1,0,Unstable,7,2024,3,263,8000,4,0,1,0
STU_1574,3.26,4,4,13,16-20K,1,4,2,1,1,Unstable,7,2024,3,256,18000,4,1,3,1
STU_1575,3.26,0,1,18,16-20K,1,4,2,1,1,Unstable,8,2024,3,277,18000,4,1,3,1
STU_1576,3.13,18,0,16,16-20K,1,4,2,1,1,Unstable,8,2024,3,276,18000,4,1,3,1
STU_1577,3.25,17,2,6,10-15K,0,4,1,1,0,Unstable,5,2024,2,188,12500,4,1,2,1
STU_1578,3.02,0,1,17,Below 10k,1,4,0,1,0,Unstable,5,2024,2,210,8000,4,1,1,1
STU_1579,2.75,19,6,10,16-20K,0,4,2,1,0,Unstable,5,2024,2,212,18000,4,0,3,0
STU_1580,3.13,4,4,13,Below 10k,0,4,0,1,0,Unstable,7,2024,3,256,8000,4,1,1,1
STU_1581,2.61,10,7,0,10-15K,1,4,1,1,0,Unstable,4,2024,2,169,12500,4,0,2,0
STU_1582,3.32,13,0,5,Below 10k,1,4,0,1,0,Unstable,5,2024,2,194,8000,4,1,1,1
STU_1583,3.21,6,1,18,16-20K,1,4,2,1,1,Unstable,4,2024,2,166,18000,4,1,3,1
STU_1584,3.18,5,1,11,16-20K,0,4,2,1,0,Unstable,5,2024,2,188,18000,4,1,3,1
STU_1585,3.27,5,1,18,16-20K,1,4,2,1,1,Unstable,7,2024,3,261,18000,4,1,3,1
STU_1586,3.35,1,4,13,16-20K,0,4,2,1,0,Unstable,5,2024,2,187,18000,4,1,3,1
STU_1587,3.24,9,0,5,10-15K,0,4,1,1,0,Unstable,4,2024,2,164,12500,4,1,2,1
STU_1588,3.31,13,5,9,Below 10k,1,4,0,1,0,Unstable,5,2024,2,185,8000,4,1,1,1
STU_1589,3.35,20,1,11,10-15K,1,4,1,1,1,Unstable,7,2024,3,263,12500,4,1,2,1
STU_1590,3.11,13,5,9,Below 10k,0,4,0,1,0,Unstable,7,2024,3,250,8000,4,1,1,1
STU_1591,3.3,14,4,13,Below 10k,1,4,0,1,0,Unstable,4,2024,2,172,8000,4,1,1,1
STU_1592,3.33,13,5,9,10-15K,0,4,1,1,0,Unstable,4,2024,2,159,12500,4,1,2,1
STU_1593,3.3,1,4,13,16-20K,1,4,2,1,1,Unstable,6,2024,2,241,18000,4,1,3,1
STU_1594,3.17,7,1,11,Below 10k,0,4,0,1,0,Unstable,4,2024,2,175,8000,4,1,1,1
STU_1595,3.15,9,2,6,16-20K,1,4,2,1,1,Unstable,6,2024,2,235,18000,4,1,3,1
STU_1596,3.34,2,5,9,16-20K,1,4,2,1,1,Unstable,5,2024,2,208,18000,4,1,3,1
STU_1597,3.14,16,6,10,Below 10k,1,4,0,1,0,Unstable,4,2024,2,163,8000,4,1,1,1
STU_1598,3.23,1,4,13,10-15K,1,4,1,1,1,Unstable,7,2024,3,266,12500,4,1,2,1
STU_1599,3.14,6,1,18,10-15K,1,4,1,1,1,Unstable,5,2024,2,184,12500,4,1,2,1
STU_1600,3.4,12,6,12,10-15K,0,4,1,1,0,Unstable,5,2024,2,188,12500,4,2,2,0
STU_1601,3.12,7,7,0,Below 10k,1,4,0,1,0,Unstable,4,2024,2,181,8000,4,1,1,1
STU_1602,3.23,22,3,8,10-15K,1,4,1,1,1,Unstable,6,2024,2,230,12500,4,1,2,1
STU_1603,3.37,10,7,0,Below 10k,0,4,0,1,0,Unstable,5,2024,2,207,8000,4,1,1,1
STU_1604,2.59,16,4,13,10-15K,0,4,1,1,0,Unstable,5,2024,2,201,12500,4,0,2,0
STU_1605,2.25,7,3,8,Below 10k,0,4,0,0,0,Unstable,6,2024,2,218,8000,4,0,0,1
STU_1606,3.21,0,1,11,Below 10k,0,4,0,1,0,Unstable,8,2024,3,278,8000,4,1,1,1
STU_1607,3.19,1,4,13,16-20K,1,4,2,1,1,Unstable,6,2024,2,229,18000,4,1,3,1
STU_1608,3.25,5,1,18,10-15K,0,4,1,1,0,Unstable,7,2024,3,270,12500,4,1,2,1
STU_1609,3.15,7,1,18,10-15K,0,4,1,1,0,Unstable,7,2024,3,249,12500,4,1,2,1
STU_1610,3.25,6,6,3,10-15K,1,4,1,1,1,Unstable,5,2024,2,189,12500,4,1,2,1
STU_1611,3.33,19,6,3,10-15K,1,4,1,1,1,Unstable,6,2024,2,242,12500,4,1,2,1
STU_1612,3.26,22,3,8,Below 10k,1,4,0,1,0,Unstable,5,2024,2,202,8000,4,1,1,1
STU_1613,3.37,15,6,12,16-20K,1,4,2,1,1,Unstable,5,2024,2,203,18000,4,1,3,1
STU_1614,3.29,6,6,14,10-15K,1,4,1,1,1,Unstable,4,2024,2,152,12500,4,1,2,1
STU_1615,3.37,20,1,18,10-15K,1,4,1,1,1,Unstable,4,2024,2,167,12500,4,1,2,1
STU_1616,3.27,9,0,4,Below 10k,0,4,0,1,0,Unstable,7,2024,3,248,8000,4,1,1,1
STU_1617,3.38,1,4,13,10-15K,1,4,1,1,0,Unstable,6,2024,2,240,12500,4,1,2,1
STU_1618,3.2,15,6,10,10-15K,1,4,1,1,1,Unstable,4,2024,2,174,12500,4,1,2,1
STU_1619,3.17,5,1,11,16-20K,1,4,2,1,1,Unstable,5,2024,2,187,18000,4,1,3,1
STU_1620,3.57,11,5,9,Below 10k,1,4,0,2,0,Unstable,6,2024,2,223,8000,4,2,2,1
STU_1621,3.37,17,2,6,Below 10k,1,4,0,1,0,Unstable,4,2024,2,180,8000,4,1,1,1
STU_1622,2.73,9,0,15,Below 10k,1,4,0,1,0,Unstable,6,2024,2,231,8000,4,0,1,0
STU_1623,3.23,11,5,9,16-20K,0,4,2,1,0,Unstable,4,2024,2,169,18000,4,1,3,1
STU_1624,3.16,10,2,6,10-15K,0,4,1,1,0,Unstable,4,2024,2,168,12500,4,1,2,1
STU_1625,3.26,16,4,13,16-20K,1,4,2,1,1,Unstable,8,2024,3,277,18000,4,1,3,1
STU_1626,2.88,8,7,0,10-15K,1,4,1,1,0,Unstable,5,2024,2,195,12500,4,0,2,0
STU_1627,3.36,9,2,6,Below 10k,0,4,0,1,0,Unstable,6,2024,2,223,8000,4,1,1,1
STU_1628,3.13,2,5,9,16-20K,0,4,2,1,0,Unstable,7,2024,3,260,18000,4,1,3,1
STU_1629,3.2,8,7,0,10-15K,1,4,1,1,1,Unstable,8,2024,3,275,12500,4,1,2,1
STU_1630,3.36,2,5,9,16-20K,1,4,2,1,1,Unstable,4,2024,2,172,18000,4,1,3,1
STU_1631,3.35,1,4,13,16-20K,0,4,2,1,0,Unstable,4,2024,2,162,18000,4,1,3,1
STU_1632,3.32,10,2,6,16-20K,1,4,2,1,1,Unstable,5,2024,2,198,18000,4,1,3,1
STU_1633,3.28,6,1,17,16-20K,0,4,2,1,0,Unstable,8,2024,3,280,18000,4,1,3,1
STU_1634,3.3,8,7,0,16-20K,0,4,2,1,0,Unstable,7,2024,3,271,18000,4,1,3,1
STU_1635,3.56,11,5,9,Below 10k,1,4,0,2,0,Unstable,4,2024,2,178,8000,4,2,2,1
STU_1636,3.91,3,2,6,Below 10k,0,4,0,2,0,Unstable,4,2024,2,176,8000,4,2,2,1
STU_1637,3.28,18,0,16,Below 10k,0,4,0,1,0,Unstable,8,2024,3,277,8000,4,1,1,1
STU_1638,2.76,11,5,9,16-20K,0,4,2,1,0,Unstable,7,2024,3,266,18000,4,0,3,0
STU_1639,2.38,14,4,13,16-20K,0,4,2,0,0,Unstable,6,2024,2,216,18000,4,0,2,1
STU_1640,3.11,16,6,3,10-15K,0,4,1,1,0,Unstable,6,2024,2,230,12500,4,1,2,1
STU_1641,2.89,6,6,1,Below 10k,0,4,0,1,0,Unstable,7,2024,3,269,8000,4,0,1,0
STU_1642,3.37,14,4,13,Below 10k,0,4,0,1,0,Unstable,7,2024,3,254,8000,4,1,1,1
STU_1643,3.1,6,6,3,Below 10k,1,4,0,1,0,Unstable,6,2024,2,213,8000,4,1,1,1
STU_1644,3.23,6,1,17,Below 10k,1,4,0,1,0,Unstable,7,2024,3,247,8000,4,1,1,1
STU_1645,3.3,8,7,0,Below 10k,1,4,0,1,0,Unstable,4,2024,2,157,8000,4,1,1,1
STU_1646,3.37,16,4,13,Below 10k,1,4,0,1,0,Unstable,4,2024,2,155,8000,4,1,1,1
STU_1647,2.66,2,5,9,Below 10k,0,4,0,1,0,Unstable,6,2024,2,225,8000,4,0,1,0
STU_1648,2.82,9,7,0,16-20K,0,4,2,1,0,Unstable,6,2024,2,228,18000,4,0,3,0
STU_1649,3.92,6,1,18,10-15K,0,4,1,2,0,Unstable,4,2024,2,159,12500,4,2,3,1
STU_1650,3.33,13,5,9,10-15K,1,4,1,1,1,Unstable,6,2024,2,233,12500,4,1,2,1
STU_1651,3.11,7,3,8,16-20K,1,4,2,1,1,Unstable,5,2024,2,212,18000,4,1,3,1
STU_1652,3.4,2,5,9,Below 10k,1,4,0,1,0,Unstable,7,2024,3,257,8000,4,2,1,0
STU_1653,2.01,17,2,6,Below 10k,0,4,0,0,0,Unstable,4,2024,2,179,8000,4,0,0,1
STU_1654,2.29,9,7,0,Below 10k,1,4,0,0,0,Unstable,5,2024,2,183,8000,4,0,0,1
STU_1655,3.91,10,2,6,Below 10k,1,4,0,2,0,Unstable,6,2024,2,213,8000,4,2,2,1
STU_1656,3.22,10,2,6,10-15K,0,4,1,1,0,Unstable,5,2024,2,202,12500,4,1,2,1
STU_1657,3.31,3,2,6,16-20K,1,4,2,1,1,Unstable,7,2024,3,249,18000,4,1,3,1
STU_1658,3.21,13,0,4,16-20K,0,4,2,1,0,Unstable,6,2024,2,228,18000,4,1,3,1
STU_1659,2.56,2,5,9,16-20K,1,4,2,1,1,Unstable,7,2024,3,272,18000,4,0,3,0
STU_1660,3.2,22,3,8,Below 10k,1,4,0,1,0,Unstable,5,2024,2,182,8000,4,1,1,1
STU_1661,3.14,17,2,6,10-15K,1,4,1,1,1,Unstable,4,2024,2,158,12500,4,1,2,1
STU_1662,3.32,16,6,12,Below 10k,1,4,0,1,0,Unstable,5,2024,2,192,8000,4,1,1,1
STU_1663,3.3,6,6,10,10-15K,1,4,1,1,1,Unstable,5,2024,2,209,12500,4,1,2,1
STU_1664,3.1,15,6,12,16-20K,1,4,2,1,1,Unstable,7,2024,3,251,18000,4,1,3,1
STU_1665,3.11,10,2,6,10-15K,1,4,1,1,1,Unstable,5,2024,2,194,12500,4,1,2,1
STU_1666,3.23,1,4,13,10-15K,1,4,1,1,0,Unstable,7,2024,3,254,12500,4,1,2,1
STU_1667,3.25,7,1,18,16-20K,0,4,2,1,0,Unstable,7,2024,3,244,18000,4,1,3,1
STU_1668,3.33,16,6,3,10-15K,1,4,1,1,1,Unstable,5,2024,2,203,12500,4,1,2,1
STU_1669,3.3,13,5,9,Below 10k,1,4,0,1,0,Unstable,6,2024,2,238,8000,4,1,1,1
STU_1670,3.16,20,1,17,10-15K,1,4,1,1,1,Unstable,7,2024,3,273,12500,4,1,2,1
STU_1671,3.17,19,6,10,16-20K,0,4,2,1,0,Unstable,6,2024,2,227,18000,4,1,3,1
STU_1672,3.13,0,7,0,16-20K,0,4,2,1,0,Unstable,6,2024,2,220,18000,4,1,3,1
STU_1673,3.29,9,2,6,16-20K,0,4,2,1,0,Unstable,6,2024,2,229,18000,4,1,3,1
STU_1674,3.13,16,4,13,Below 10k,1,4,0,1,0,Unstable,6,2024,2,217,8000,4,1,1,1
STU_1675,3.34,10,2,6,Below 10k,1,4,0,1,0,Unstable,7,2024,3,252,8000,4,1,1,1
STU_1676,3.28,16,6,10,10-15K,1,4,1,1,1,Unstable,5,2024,2,186,12500,4,1,2,1
STU_1677,3.15,6,6,10,Below 10k,0,4,0,1,0,Unstable,5,2024,2,191,8000,4,1,1,1
STU_1678,3.22,12,3,8,16-20K,0,4,2,1,0,Unstable,7,2024,3,249,18000,4,1,3,1
STU_1679,3.4,9,2,6,Below 10k,1,4,0,1,0,Unstable,7,2024,3,248,8000,4,2,1,0
STU_1680,3.1,1,4,13,16-20K,0,4,2,1,0,Unstable,4,2024,2,162,18000,4,1,3,1
STU_1681,3.11,5,1,11,10-15K,1,4,1,1,1,Unstable,6,2024,2,223,12500,4,1,2,1
STU_1682,3.28,4,4,13,10-15K,1,4,1,1,1,Unstable,6,2024,2,216,12500,4,1,2,1
STU_1683,3.24,5,1,17,10-15K,0,4,1,1,0,Unstable,8,2024,3,279,12500,4,1,2,1
STU_1684,3.23,11,5,9,16-20K,1,4,2,1,1,Unstable,4,2024,2,180,18000,4,1,3,1
STU_1685,3.28,10,7,0,10-15K,1,4,1,1,1,Unstable,6,2024,2,231,12500,4,1,2,1
STU_1686,3.14,22,3,8,Below 10k,0,4,0,1,1,Unstable,7,2024,3,269,8000,4,1,1,1
STU_1687,2.8,9,0,2,Below 10k,0,4,0,1,0,Unstable,6,2024,2,218,8000,4,0,1,0
STU_1688,2.85,16,4,13,Below 10k,0,4,0,1,0,Unstable,6,2024,2,220,8000,4,0,1,0
STU_1689,3.17,5,3,8,10-15K,1,4,1,1,1,Unstable,6,2024,2,240,12500,4,1,2,1
