Name,Result,Course,Country,Institution,Budget,Researched,Political_Phase,Budget_Level,Academic_Level,Continuation,Dataset_Type,Intake_Month,Intake_Year,Intake_Season,Days_Since_First_Intake,Budget_Midpoint,Phase_Number,Result_Band,Budget_Academic_Score,GPA_Academic_Match
STU_2644,3.34,6,1,11,Below 10k,0,0,0,1,0,Transitional,6,2026,2,947,8000,3,1,1,1
STU_2645,2.85,15,6,3,Below 10k,0,0,0,1,0,Transitional,6,2026,2,966,8000,3,0,1,0
STU_2646,3.31,12,6,1,10-15K,1,0,1,1,0,Transitional,5,2026,2,939,12500,3,1,2,1
STU_2647,2.69,10,2,6,Below 10k,1,0,0,1,0,Transitional,6,2026,2,972,8000,3,0,1,0
STU_2648,3.36,7,3,8,10-15K,0,0,1,1,0,Transitional,5,2026,2,919,12500,3,1,2,1
STU_2649,3.41,13,0,15,Below 10k,1,0,0,1,0,Transitional,4,2026,2,896,8000,3,2,1,0
STU_2650,3.26,9,7,0,16-20K,1,0,2,1,0,Transitional,3,2026,1,865,18000,3,1,3,1
STU_2651,2.38,6,6,12,Below 10k,0,0,0,0,0,Transitional,6,2026,2,967,8000,3,0,0,1
STU_2652,3.1,0,7,0,16-20K,0,0,2,1,0,Transitional,2,2026,1,835,18000,3,1,3,1
STU_2653,3.42,2,5,9,10-15K,0,0,1,1,0,Transitional,4,2026,2,905,12500,3,2,2,0
STU_2654,2.9,10,2,6,10-15K,1,0,1,1,1,Transitional,3,2026,1,867,12500,3,0,2,0
STU_2655,2.69,10,2,6,Below 10k,1,0,0,1,0,Transitional,2,2026,1,831,8000,3,0,1,0
STU_2656,3.28,7,7,0,16-20K,0,0,2,1,0,Transitional,3,2026,1,878,18000,3,1,3,1
STU_2657,3.22,6,1,18,16-20K,0,0,2,1,0,Transitional,3,2026,1,861,18000,3,1,3,1
STU_2658,3.3,2,5,9,16-20K,0,0,2,1,0,Transitional,5,2026,2,933,18000,3,1,3,1
STU_2659,3.21,10,2,6,Below 10k,0,0,0,1,0,Transitional,4,2026,2,884,8000,3,1,1,1
STU_2660,3.22,9,2,6,16-20K,1,0,2,1,0,Transitional,3,2026,1,869,18000,3,1,3,1
STU_2661,2.95,2,5,9,Below 10k,1,0,0,1,0,Transitional,5,2026,2,927,8000,3,0,1,0
STU_2662,3.24,9,0,2,10-15K,0,0,1,1,0,Transitional,6,2026,2,970,12500,3,1,2,1
STU_2663,3.49,16,4,13,Below 10k,0,0,0,1,0,Transitional,5,2026,2,932,8000,3,2,1,0
STU_2664,3.17,6,1,11,10-15K,1,0,1,1,1,Transitional,4,2026,2,898,12500,3,1,2,1
STU_2665,3.62,10,2,6,16-20K,1,0,2,2,1,Transitional,4,2026,2,903,18000,3,2,4,1
STU_2666,3.45,7,7,0,Below 10k,0,0,0,1,0,Transitional,3,2026,1,851,8000,3,2,1,0
STU_2667,3.3,5,3,8,Below 10k,1,0,0,1,0,Transitional,5,2026,2,935,8000,3,1,1,1
STU_2668,2.93,8,7,0,16-20K,1,0,2,1,0,Transitional,5,2026,2,923,18000,3,0,3,0
STU_2669,3.47,22,3,8,Below 10k,1,0,0,1,0,Transitional,2,2026,1,839,8000,3,2,1,0
STU_2670,3.26,13,5,9,10-15K,1,0,1,1,0,Transitional,5,2026,2,920,12500,3,1,2,1
STU_2671,3.43,1,4,13,Below 10k,1,0,0,1,0,Transitional,3,2026,1,853,8000,3,2,1,0
STU_2672,3.38,14,4,13,Below 10k,1,0,0,1,0,Transitional,5,2026,2,928,8000,3,1,1,1
STU_2673,3.45,5,3,8,10-15K,1,0,1,1,0,Transitional,6,2026,2,943,12500,3,2,2,0
STU_2674,3.28,16,6,14,16-20K,1,0,2,1,1,Transitional,4,2026,2,899,18000,3,1,3,1
STU_2675,3.46,9,2,6,Below 10k,0,0,0,1,0,Transitional,5,2026,2,938,8000,3,2,1,0
STU_2676,3.4,6,1,18,16-20K,0,0,2,1,0,Transitional,4,2026,2,909,18000,3,2,3,0
STU_2677,3.26,13,0,5,10-15K,1,0,1,1,1,Transitional,3,2026,1,866,12500,3,1,2,1
STU_2678,3.47,17,2,6,Below 10k,1,0,0,1,0,Transitional,2,2026,1,830,8000,3,2,1,0
STU_2679,3.47,18,0,4,Below 10k,1,0,0,1,0,Transitional,6,2026,2,948,8000,3,2,1,0
STU_2680,2.97,21,0,2,Below 10k,0,0,0,1,0,Transitional,2,2026,1,830,8000,3,0,1,0
STU_2681,3.13,20,1,18,Below 10k,1,0,0,1,0,Transitional,3,2026,1,853,8000,3,1,1,1
STU_2682,3.0,10,2,6,10-15K,1,0,1,1,1,Transitional,6,2026,2,969,12500,3,1,2,1
STU_2683,2.62,7,3,8,16-20K,0,0,2,1,1,Transitional,2,2026,1,844,18000,3,0,3,0
STU_2684,3.2,21,0,4,10-15K,1,0,1,1,0,Transitional,2,2026,1,834,12500,3,1,2,1
STU_2685,3.41,10,7,0,Below 10k,1,0,0,1,0,Transitional,5,2026,2,912,8000,3,2,1,0
STU_2686,3.46,10,2,6,16-20K,0,0,2,1,0,Transitional,2,2026,1,850,18000,3,2,3,0
STU_2687,3.11,6,6,1,10-15K,0,0,1,1,0,Transitional,2,2026,1,846,12500,3,1,2,1
STU_2688,2.38,22,3,8,16-20K,1,0,2,0,0,Transitional,2,2026,1,824,18000,3,0,2,1
STU_2689,2.62,10,7,0,Below 10k,1,0,0,1,0,Transitional,2,2026,1,823,8000,3,0,1,0
STU_2690,3.21,3,2,6,10-15K,0,0,1,1,0,Transitional,5,2026,2,925,12500,3,1,2,1
STU_2691,3.48,0,7,0,Below 10k,0,0,0,1,0,Transitional,2,2026,1,830,8000,3,2,1,0
STU_2692,3.44,11,5,9,10-15K,1,0,1,1,0,Transitional,2,2026,1,825,12500,3,2,2,0
STU_2693,2.84,11,5,9,16-20K,1,0,2,1,1,Transitional,2,2026,1,844,18000,3,0,3,0
STU_2694,2.67,12,6,12,Below 10k,1,0,0,1,0,Transitional,2,2026,1,841,8000,3,0,1,0
STU_2695,3.17,8,7,0,Below 10k,0,0,0,1,0,Transitional,5,2026,2,914,8000,3,1,1,1
STU_2696,3.23,17,2,6,Below 10k,0,0,0,1,0,Transitional,4,2026,2,911,8000,3,1,1,1
STU_2697,3.48,17,2,6,Below 10k,0,0,0,1,0,Transitional,4,2026,2,910,8000,3,2,1,0
STU_2698,3.44,6,6,14,Below 10k,1,0,0,1,0,Transitional,6,2026,2,949,8000,3,2,1,0
STU_2699,3.25,15,6,3,10-15K,0,0,1,1,0,Transitional,3,2026,1,863,12500,3,1,2,1
STU_2700,3.64,10,7,0,Below 10k,1,0,0,2,1,Transitional,4,2026,2,906,8000,3,2,2,1
STU_2701,2.59,8,7,0,16-20K,0,0,2,1,0,Transitional,2,2026,1,835,18000,3,0,3,0
STU_2702,3.24,14,4,13,16-20K,1,0,2,1,1,Transitional,6,2026,2,955,18000,3,1,3,1
STU_2703,2.85,22,3,8,Below 10k,0,0,0,1,0,Transitional,5,2026,2,928,8000,3,0,1,0
STU_2704,2.51,13,5,9,16-20K,1,0,2,1,0,Transitional,4,2026,2,906,18000,3,0,3,0
STU_2705,3.89,17,2,6,10-15K,1,0,1,2,0,Transitional,5,2026,2,937,12500,3,2,3,1
STU_2706,3.2,14,4,13,16-20K,0,0,2,1,0,Transitional,5,2026,2,917,18000,3,1,3,1
STU_2707,3.37,10,7,0,10-15K,0,0,1,1,0,Transitional,5,2026,2,925,12500,3,1,2,1
STU_2708,3.3,1,4,13,10-15K,0,0,1,1,0,Transitional,5,2026,2,941,12500,3,1,2,1
STU_2709,3.22,11,5,9,Below 10k,1,0,0,1,0,Transitional,4,2026,2,884,8000,3,1,1,1
STU_2710,3.62,18,0,16,Below 10k,0,0,0,2,0,Transitional,6,2026,2,947,8000,3,2,2,1
STU_2711,3.33,13,0,16,16-20K,0,0,2,1,0,Transitional,6,2026,2,952,18000,3,1,3,1
STU_2712,3.17,7,3,8,16-20K,0,0,2,1,0,Transitional,3,2026,1,872,18000,3,1,3,1
STU_2713,2.55,1,4,13,16-20K,0,0,2,1,0,Transitional,2,2026,1,833,18000,3,0,3,0
STU_2714,3.3,17,2,6,16-20K,0,0,2,1,0,Transitional,6,2026,2,964,18000,3,1,3,1
STU_2715,3.21,10,2,6,10-15K,1,0,1,1,0,Transitional,6,2026,2,968,12500,3,1,2,1
STU_2716,3.92,19,6,14,Below 10k,0,0,0,2,0,Transitional,6,2026,2,959,8000,3,2,2,1
STU_2717,3.18,4,4,13,Below 10k,0,0,0,1,0,Transitional,4,2026,2,889,8000,3,1,1,1
STU_2718,3.44,22,3,8,Below 10k,0,0,0,1,0,Transitional,3,2026,1,865,8000,3,2,1,0
STU_2719,3.35,5,3,8,10-15K,0,0,1,1,0,Transitional,3,2026,1,876,12500,3,1,2,1
STU_2720,3.09,17,2,6,Below 10k,1,0,0,1,0,Transitional,5,2026,2,936,8000,3,1,1,1
STU_2721,3.11,22,3,8,16-20K,1,0,2,1,0,Transitional,6,2026,2,968,18000,3,1,3,1
STU_2722,3.4,11,5,9,Below 10k,1,0,0,1,0,Transitional,2,2026,1,834,8000,3,2,1,0
STU_2723,3.23,10,7,0,Below 10k,1,0,0,1,0,Transitional,3,2026,1,867,8000,3,1,1,1
STU_2724,3.48,7,1,17,Below 10k,0,0,0,1,0,Transitional,5,2026,2,921,8000,3,2,1,0
STU_2725,3.27,14,4,13,Below 10k,1,0,0,1,0,Transitional,5,2026,2,936,8000,3,1,1,1
STU_2726,3.28,16,4,13,16-20K,0,0,2,1,0,Transitional,6,2026,2,958,18000,3,1,3,1
STU_2727,2.52,16,4,13,16-20K,0,0,2,1,0,Transitional,6,2026,2,960,18000,3,0,3,0
STU_2728,3.29,10,2,6,Below 10k,1,0,0,1,0,Transitional,3,2026,1,863,8000,3,1,1,1
STU_2729,3.32,14,4,13,10-15K,0,0,1,1,0,Transitional,4,2026,2,887,12500,3,1,2,1
STU_2730,3.12,8,7,0,16-20K,0,0,2,1,1,Transitional,5,2026,2,931,18000,3,1,3,1
STU_2731,3.16,14,4,13,Below 10k,0,0,0,1,0,Transitional,4,2026,2,882,8000,3,1,1,1
STU_2732,3.38,22,3,8,Below 10k,1,0,0,1,0,Transitional,3,2026,1,876,8000,3,1,1,1
STU_2733,2.61,7,3,8,16-20K,1,0,2,1,1,Transitional,3,2026,1,873,18000,3,0,3,0
STU_2734,2.97,0,1,18,16-20K,0,0,2,1,0,Transitional,4,2026,2,910,18000,3,0,3,0
STU_2735,3.72,7,3,8,10-15K,0,0,1,2,0,Transitional,6,2026,2,967,12500,3,2,3,1
STU_2736,3.62,21,0,5,16-20K,1,0,2,2,0,Transitional,2,2026,1,838,18000,3,2,4,1
STU_2737,2.54,15,6,3,16-20K,0,0,2,1,0,Transitional,2,2026,1,824,18000,3,0,3,0
STU_2738,3.34,7,7,0,16-20K,0,0,2,1,0,Transitional,6,2026,2,966,18000,3,1,3,1
STU_2739,3.45,14,4,13,Below 10k,1,0,0,1,0,Transitional,6,2026,2,968,8000,3,2,1,0
STU_2740,3.48,7,7,0,Below 10k,0,0,0,1,0,Transitional,3,2026,1,853,8000,3,2,1,0
STU_2741,3.4,3,2,6,10-15K,0,0,1,1,0,Transitional,2,2026,1,844,12500,3,2,2,0
STU_2742,3.22,22,3,8,16-20K,1,0,2,1,1,Transitional,6,2026,2,967,18000,3,1,3,1
STU_2743,3.31,11,5,9,Below 10k,0,0,0,1,0,Transitional,3,2026,1,869,8000,3,1,1,1
STU_2744,3.21,2,5,9,16-20K,0,0,2,1,0,Transitional,6,2026,2,964,18000,3,1,3,1
STU_2745,3.16,9,0,16,16-20K,0,0,2,1,0,Transitional,2,2026,1,827,18000,3,1,3,1
STU_2746,3.42,9,2,6,10-15K,1,0,1,1,0,Transitional,5,2026,2,932,12500,3,2,2,0
STU_2747,3.17,5,1,18,10-15K,0,0,1,1,1,Transitional,6,2026,2,971,12500,3,1,2,1
STU_2748,3.13,0,1,18,10-15K,0,0,1,1,0,Transitional,5,2026,2,914,12500,3,1,2,1
STU_2749,3.38,0,7,0,Below 10k,1,0,0,1,0,Transitional,5,2026,2,942,8000,3,1,1,1
STU_2750,2.64,7,1,17,16-20K,1,0,2,1,1,Transitional,3,2026,1,851,18000,3,0,3,0
STU_2751,2.85,20,1,17,Below 10k,1,0,0,1,0,Transitional,2,2026,1,839,8000,3,0,1,0
STU_2752,3.79,18,0,16,Below 10k,0,0,0,2,0,Transitional,2,2026,1,843,8000,3,2,2,1
STU_2753,2.99,12,6,12,16-20K,1,0,2,1,1,Transitional,2,2026,1,848,18000,3,0,3,0
STU_2754,2.43,13,5,9,Below 10k,1,0,0,0,0,Transitional,6,2026,2,968,8000,3,0,0,1
STU_2755,2.52,14,4,13,16-20K,0,0,2,1,0,Transitional,5,2026,2,914,18000,3,0,3,0
STU_2756,3.47,17,2,6,10-15K,1,0,1,1,1,Transitional,2,2026,1,843,12500,3,2,2,0
STU_2757,2.96,2,5,9,10-15K,1,0,1,1,0,Transitional,2,2026,1,824,12500,3,0,2,0
STU_2758,2.83,9,0,15,10-15K,0,0,1,1,0,Transitional,4,2026,2,898,12500,3,0,2,0
STU_2759,3.46,5,0,16,16-20K,0,0,2,1,0,Transitional,6,2026,2,960,18000,3,2,3,0
STU_2760,3.46,18,0,5,Below 10k,1,0,0,1,0,Transitional,3,2026,1,864,8000,3,2,1,0
STU_2761,3.41,3,2,6,16-20K,0,0,2,1,0,Transitional,6,2026,2,965,18000,3,2,3,0
STU_2762,2.69,5,3,8,16-20K,1,0,2,1,1,Transitional,2,2026,1,847,18000,3,0,3,0
STU_2763,3.9,9,2,6,16-20K,1,0,2,2,0,Transitional,6,2026,2,944,18000,3,2,4,1
STU_2764,2.81,11,5,9,16-20K,0,0,2,1,0,Transitional,4,2026,2,883,18000,3,0,3,0
STU_2765,3.35,20,1,17,Below 10k,1,0,0,1,0,Transitional,4,2026,2,885,8000,3,1,1,1
STU_2766,3.68,0,1,17,16-20K,1,0,2,2,1,Transitional,4,2026,2,899,18000,3,2,4,1
STU_2767,2.01,11,5,9,16-20K,1,0,2,0,0,Transitional,3,2026,1,875,18000,3,0,2,1
STU_2768,3.81,19,6,1,16-20K,1,0,2,2,1,Transitional,3,2026,1,858,18000,3,2,4,1
STU_2769,2.94,12,6,3,16-20K,1,0,2,1,1,Transitional,4,2026,2,898,18000,3,0,3,0
STU_2770,3.31,22,3,8,10-15K,0,0,1,1,0,Transitional,4,2026,2,891,12500,3,1,2,1
STU_2771,2.75,2,5,9,Below 10k,0,0,0,1,0,Transitional,4,2026,2,907,8000,3,0,1,0
STU_2772,3.3,2,5,9,16-20K,1,0,2,1,1,Transitional,6,2026,2,963,18000,3,1,3,1
STU_2773,3.12,9,0,5,Below 10k,1,0,0,1,0,Transitional,3,2026,1,881,8000,3,1,1,1
STU_2774,2.57,7,7,0,10-15K,1,0,1,1,0,Transitional,6,2026,2,947,12500,3,0,2,0
STU_2775,3.18,4,4,13,Below 10k,1,0,0,1,0,Transitional,4,2026,2,887,8000,3,1,1,1
STU_2776,2.93,9,7,0,Below 10k,0,0,0,1,0,Transitional,3,2026,1,859,8000,3,0,1,0
STU_2777,3.14,5,1,17,Below 10k,1,0,0,1,0,Transitional,5,2026,2,936,8000,3,1,1,1
STU_2778,3.71,12,3,8,Below 10k,1,0,0,2,0,Transitional,2,2026,1,827,8000,3,2,2,1
STU_2779,3.46,4,4,13,16-20K,0,0,2,1,0,Transitional,5,2026,2,935,18000,3,2,3,0
STU_2780,3.18,5,1,18,16-20K,0,0,2,1,0,Transitional,5,2026,2,918,18000,3,1,3,1
STU_2781,3.33,21,0,4,Below 10k,0,0,0,1,1,Transitional,4,2026,2,884,8000,3,1,1,1
STU_2782,3.0,22,3,8,16-20K,0,0,2,1,0,Transitional,3,2026,1,860,18000,3,1,3,1
STU_2783,3.26,16,6,3,Below 10k,1,0,0,1,0,Transitional,5,2026,2,924,8000,3,1,1,1
STU_2784,3.4,3,2,6,16-20K,0,0,2,1,0,Transitional,3,2026,1,874,18000,3,2,3,0
STU_2785,3.43,19,6,3,Below 10k,1,0,0,1,0,Transitional,2,2026,1,833,8000,3,2,1,0
STU_2786,3.43,8,7,0,Below 10k,0,0,0,1,0,Transitional,6,2026,2,951,8000,3,2,1,0
STU_2787,3.29,9,7,0,10-15K,1,0,1,1,0,Transitional,3,2026,1,873,12500,3,1,2,1
STU_2788,3.53,2,5,9,10-15K,1,0,1,2,1,Transitional,3,2026,1,857,12500,3,2,3,1
STU_2789,3.1,16,4,13,10-15K,0,0,1,1,0,Transitional,2,2026,1,836,12500,3,1,2,1
STU_2790,3.88,9,0,5,10-15K,1,0,1,2,0,Transitional,5,2026,2,940,12500,3,2,3,1
STU_2791,2.59,12,6,3,Below 10k,0,0,0,1,0,Transitional,2,2026,1,849,8000,3,0,1,0
STU_2792,3.44,13,0,15,16-20K,0,0,2,1,0,Transitional,4,2026,2,887,18000,3,2,3,0
STU_2793,3.4,2,5,9,10-15K,0,0,1,1,0,Transitional,4,2026,2,887,12500,3,2,2,0
STU_2794,3.22,0,7,0,10-15K,1,0,1,1,0,Transitional,3,2026,1,856,12500,3,1,2,1
STU_2795,3.3,9,0,4,10-15K,0,0,1,1,0,Transitional,3,2026,1,866,12500,3,1,2,1
STU_2796,3.26,13,5,9,10-15K,1,0,1,1,0,Transitional,6,2026,2,960,12500,3,1,2,1
STU_2797,3.18,5,3,8,Below 10k,0,0,0,1,0,Transitional,2,2026,1,826,8000,3,1,1,1
STU_2798,3.14,12,3,8,Below 10k,0,0,0,1,0,Transitional,3,2026,1,877,8000,3,1,1,1
STU_2799,3.93,2,5,9,10-15K,0,0,1,2,0,Transitional,4,2026,2,908,12500,3,2,3,1
STU_2800,3.26,4,4,13,10-15K,1,0,1,1,0,Transitional,5,2026,2,914,12500,3,1,2,1
STU_2801,3.79,1,4,13,16-20K,1,0,2,2,1,Transitional,2,2026,1,836,18000,3,2,4,1
STU_2802,2.24,13,5,9,Below 10k,0,0,0,0,1,Transitional,5,2026,2,932,8000,3,0,0,1
STU_2803,3.36,16,4,13,Below 10k,0,0,0,1,0,Transitional,3,2026,1,879,8000,3,1,1,1
STU_2804,3.33,13,0,2,10-15K,1,0,1,1,0,Transitional,6,2026,2,945,12500,3,1,2,1
STU_2805,3.39,17,2,6,10-15K,0,0,1,1,0,Transitional,2,2026,1,842,12500,3,1,2,1
STU_2806,2.08,2,5,9,Below 10k,1,0,0,0,0,Transitional,3,2026,1,879,8000,3,0,0,1
STU_2807,3.38,16,6,1,10-15K,1,0,1,1,0,Transitional,3,2026,1,852,12500,3,1,2,1
STU_2808,3.75,12,6,12,Below 10k,0,0,0,2,0,Transitional,2,2026,1,833,8000,3,2,2,1
STU_2809,3.19,12,6,14,10-15K,1,0,1,1,0,Transitional,6,2026,2,949,12500,3,1,2,1
STU_2810,3.18,6,1,11,Below 10k,1,0,0,1,0,Transitional,6,2026,2,970,8000,3,1,1,1
STU_2811,3.22,13,5,9,Below 10k,1,0,0,1,0,Transitional,6,2026,2,954,8000,3,1,1,1
STU_2812,3.18,7,7,0,16-20K,1,0,2,1,0,Transitional,5,2026,2,932,18000,3,1,3,1
STU_2813,3.37,7,3,8,16-20K,0,0,2,1,0,Transitional,6,2026,2,963,18000,3,1,3,1
STU_2814,3.22,5,3,8,10-15K,0,0,1,1,0,Transitional,4,2026,2,891,12500,3,1,2,1
STU_2815,3.25,13,0,16,16-20K,0,0,2,1,0,Transitional,5,2026,2,935,18000,3,1,3,1
STU_2816,2.51,16,6,14,10-15K,0,0,1,1,0,Transitional,6,2026,2,971,12500,3,0,2,0
STU_2817,3.21,3,2,6,Below 10k,1,0,0,1,0,Transitional,4,2026,2,898,8000,3,1,1,1
STU_2818,3.21,20,1,18,16-20K,0,0,2,1,0,Transitional,6,2026,2,955,18000,3,1,3,1
STU_2819,3.01,9,7,0,Below 10k,1,0,0,1,0,Transitional,4,2026,2,886,8000,3,1,1,1
STU_2820,3.16,5,3,8,16-20K,0,0,2,1,0,Transitional,4,2026,2,906,18000,3,1,3,1
STU_2821,2.97,17,2,6,10-15K,0,0,1,1,0,Transitional,4,2026,2,908,12500,3,0,2,0
STU_2822,3.29,10,7,0,16-20K,0,0,2,1,0,Transitional,6,2026,2,944,18000,3,1,3,1
STU_2823,3.9,4,4,13,Below 10k,1,0,0,2,0,Transitional,4,2026,2,893,8000,3,2,2,1
STU_2824,3.19,9,0,5,16-20K,0,0,2,1,0,Transitional,4,2026,2,888,18000,3,1,3,1
STU_2825,2.17,9,7,0,10-15K,0,0,1,0,0,Transitional,3,2026,1,868,12500,3,0,1,1
STU_2826,3.31,16,4,13,10-15K,0,0,1,1,0,Transitional,6,2026,2,965,12500,3,1,2,1
STU_2827,3.28,12,3,8,Below 10k,1,0,0,1,0,Transitional,6,2026,2,963,8000,3,1,1,1
STU_2828,3.9,7,3,8,Below 10k,1,0,0,2,0,Transitional,2,2026,1,835,8000,3,2,2,1
STU_2829,2.64,17,2,6,16-20K,0,0,2,1,0,Transitional,5,2026,2,917,18000,3,0,3,0
STU_2830,3.12,9,0,2,16-20K,1,0,2,1,1,Transitional,6,2026,2,972,18000,3,1,3,1
STU_2831,3.2,5,1,17,10-15K,1,0,1,1,0,Transitional,4,2026,2,909,12500,3,1,2,1
STU_2832,2.98,16,6,1,Below 10k,0,0,0,1,0,Transitional,2,2026,1,832,8000,3,0,1,0
STU_2833,3.17,11,5,9,10-15K,1,0,1,1,1,Transitional,4,2026,2,888,12500,3,1,2,1
STU_2834,2.76,16,4,13,16-20K,1,0,2,1,0,Transitional,6,2026,2,962,18000,3,0,3,0
STU_2835,2.55,12,6,14,10-15K,0,0,1,1,0,Transitional,5,2026,2,938,12500,3,0,2,0
STU_2836,3.24,11,5,9,Below 10k,0,0,0,1,0,Transitional,2,2026,1,834,8000,3,1,1,1
STU_2837,3.19,9,0,16,16-20K,0,0,2,1,0,Transitional,4,2026,2,884,18000,3,1,3,1
STU_2838,2.56,5,1,11,10-15K,1,0,1,1,0,Transitional,2,2026,1,826,12500,3,0,2,0
STU_2839,3.22,10,7,0,16-20K,0,0,2,1,0,Transitional,5,2026,2,913,18000,3,1,3,1
STU_2840,3.13,13,0,5,16-20K,1,0,2,1,0,Transitional,6,2026,2,972,18000,3,1,3,1
STU_2841,2.98,8,7,0,Below 10k,0,0,0,1,0,Transitional,4,2026,2,901,8000,3,0,1,0
STU_2842,2.91,20,1,11,Below 10k,0,0,0,1,0,Transitional,5,2026,2,940,8000,3,0,1,0
STU_2843,3.36,18,0,15,16-20K,1,0,2,1,1,Transitional,2,2026,1,828,18000,3,1,3,1
STU_2844,3.27,16,4,13,10-15K,1,0,1,1,1,Transitional,3,2026,1,870,12500,3,1,2,1
STU_2845,3.84,1,4,13,Below 10k,0,0,0,2,0,Transitional,2,2026,1,849,8000,3,2,2,1
STU_2846,3.06,12,3,8,Below 10k,1,0,0,1,0,Transitional,6,2026,2,966,8000,3,1,1,1
STU_2847,3.34,0,7,0,10-15K,1,0,1,1,0,Transitional,2,2026,1,831,12500,3,1,2,1
STU_2848,2.79,1,4,13,Below 10k,0,0,0,1,0,Transitional,2,2026,1,842,8000,3,0,1,0
STU_2849,3.17,5,1,11,16-20K,0,0,2,1,0,Transitional,5,2026,2,937,18000,3,1,3,1
STU_2850,3.37,14,4,13,10-15K,1,0,1,1,0,Transitional,5,2026,2,922,12500,3,1,2,1
STU_2851,3.27,0,1,18,10-15K,0,0,1,1,0,Transitional,4,2026,2,910,12500,3,1,2,1
STU_2852,3.22,11,5,9,16-20K,0,0,2,1,0,Transitional,6,2026,2,954,18000,3,1,3,1
STU_2853,3.37,10,2,6,Below 10k,0,0,0,1,0,Transitional,2,2026,1,849,8000,3,1,1,1
STU_2854,2.86,13,5,9,16-20K,1,0,2,1,1,Transitional,3,2026,1,874,18000,3,0,3,0
STU_2855,2.92,11,5,9,Below 10k,1,0,0,1,0,Transitional,2,2026,1,850,8000,3,0,1,0
STU_2856,3.19,1,4,13,16-20K,0,0,2,1,0,Transitional,4,2026,2,905,18000,3,1,3,1
STU_2857,3.21,7,3,8,Below 10k,1,0,0,1,0,Transitional,2,2026,1,834,8000,3,1,1,1
STU_2858,3.34,12,3,8,16-20K,1,0,2,1,1,Transitional,2,2026,1,837,18000,3,1,3,1
STU_2859,2.94,0,7,0,10-15K,0,0,1,1,0,Transitional,6,2026,2,970,12500,3,0,2,0
STU_2860,3.28,16,6,1,Below 10k,1,0,0,1,0,Transitional,5,2026,2,914,8000,3,1,1,1
STU_2861,3.1,10,7,0,Below 10k,1,0,0,1,0,Transitional,6,2026,2,958,8000,3,1,1,1
STU_2862,3.54,19,6,12,Below 10k,1,0,0,2,0,Transitional,3,2026,1,876,8000,3,2,2,1
STU_2863,3.17,9,0,4,10-15K,0,0,1,1,0,Transitional,2,2026,1,846,12500,3,1,2,1
STU_2864,2.91,14,4,13,16-20K,1,0,2,1,0,Transitional,3,2026,1,852,18000,3,0,3,0
STU_2865,3.23,12,6,1,Below 10k,1,0,0,1,0,Transitional,5,2026,2,933,8000,3,1,1,1
STU_2866,3.12,7,3,8,10-15K,1,0,1,1,0,Transitional,5,2026,2,912,12500,3,1,2,1
STU_2867,3.2,6,1,18,Below 10k,1,0,0,1,0,Transitional,4,2026,2,883,8000,3,1,1,1
STU_2868,3.45,6,6,12,10-15K,0,0,1,1,0,Transitional,4,2026,2,889,12500,3,2,2,0
STU_2869,3.47,8,7,0,16-20K,0,0,2,1,0,Transitional,3,2026,1,860,18000,3,2,3,0
STU_2870,3.57,4,4,13,10-15K,0,0,1,2,0,Transitional,6,2026,2,969,12500,3,2,3,1
STU_2871,2.68,4,4,13,Below 10k,0,0,0,1,0,Transitional,6,2026,2,949,8000,3,0,1,0
STU_2872,3.42,20,1,11,10-15K,0,0,1,1,0,Transitional,3,2026,1,856,12500,3,2,2,0
STU_2873,3.2,14,4,13,16-20K,0,0,2,1,1,Transitional,5,2026,2,913,18000,3,1,3,1
STU_2874,3.46,13,5,9,10-15K,1,0,1,1,0,Transitional,4,2026,2,895,12500,3,2,2,0
STU_2875,3.52,13,5,9,10-15K,0,0,1,2,0,Transitional,3,2026,1,870,12500,3,2,3,1
STU_2876,3.47,15,6,14,10-15K,0,0,1,1,0,Transitional,3,2026,1,873,12500,3,2,2,0
STU_2877,3.11,2,5,9,10-15K,1,0,1,1,1,Transitional,3,2026,1,875,12500,3,1,2,1
STU_2878,3.34,12,6,1,10-15K,0,0,1,1,0,Transitional,4,2026,2,909,12500,3,1,2,1
STU_2879,3.48,9,0,5,Below 10k,1,0,0,1,0,Transitional,5,2026,2,924,8000,3,2,1,0
STU_2880,3.1,0,7,0,Below 10k,1,0,0,1,0,Transitional,6,2026,2,950,8000,3,1,1,1
STU_2881,3.32,11,5,9,16-20K,1,0,2,1,0,Transitional,4,2026,2,884,18000,3,1,3,1
STU_2882,3.45,13,0,16,16-20K,1,0,2,1,1,Transitional,4,2026,2,906,18000,3,2,3,0
STU_2883,3.14,21,0,4,16-20K,0,0,2,1,1,Transitional,3,2026,1,862,18000,3,1,3,1
STU_2884,3.16,9,2,6,16-20K,1,0,2,1,0,Transitional,4,2026,2,908,18000,3,1,3,1
STU_2885,2.82,19,6,3,10-15K,0,0,1,1,0,Transitional,3,2026,1,858,12500,3,0,2,0
STU_2886,2.64,18,0,15,16-20K,1,0,2,1,0,Transitional,6,2026,2,969,18000,3,0,3,0
STU_2887,3.28,19,6,1,10-15K,1,0,1,1,0,Transitional,4,2026,2,894,12500,3,1,2,1
STU_2888,3.27,9,2,6,10-15K,1,0,1,1,0,Transitional,3,2026,1,865,12500,3,1,2,1
