Name,Result,Course,Country,Institution,Budget,Researched,Political_Phase,Budget_Level,Academic_Level,Continuation,Dataset_Type,Intake_Month,Intake_Year,Intake_Season,Days_Since_First_Intake,Budget_Midpoint,Phase_Number,Result_Band,Budget_Academic_Score,GPA_Academic_Match
STU_5021,2.85,15,6,14,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,754,18000,2,0,3,0
STU_5022,3.11,11,5,9,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,754,12500,2,1,2,1
STU_5023,3.16,9,7,0,Below 10k,1,3,0,1,0,Transitional_Phase_2,9,2025,3,679,8000,2,1,1,1
STU_5024,3.27,13,5,9,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,694,18000,2,1,3,1
STU_5025,3.18,21,0,2,Below 10k,1,3,0,1,0,Transitional_Phase_2,1,2026,1,820,8000,2,1,1,1
STU_5026,3.22,7,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,10,2025,4,709,12500,2,1,2,1
STU_5027,3.11,13,0,5,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,696,12500,2,1,2,1
STU_5028,3.4,17,2,6,Below 10k,1,3,0,1,0,Transitional_Phase_2,12,2025,4,771,8000,2,2,1,0
STU_5029,3.47,7,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,802,12500,2,2,2,0
STU_5030,3.16,14,4,13,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,701,18000,2,1,3,1
STU_5031,3.15,13,5,9,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,692,18000,2,1,3,1
STU_5032,3.27,3,2,6,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,776,12500,2,1,2,1
STU_5033,3.36,6,1,11,10-15K,0,3,1,1,0,Transitional_Phase_2,10,2025,4,722,12500,2,1,2,1
STU_5034,3.77,12,3,8,16-20K,0,3,2,2,0,Transitional_Phase_2,10,2025,4,715,18000,2,2,4,1
STU_5035,3.34,4,4,13,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,770,8000,2,1,1,1
STU_5036,3.71,20,1,17,Below 10k,1,3,0,2,0,Transitional_Phase_2,1,2026,1,802,8000,2,2,2,1
STU_5037,3.2,20,1,17,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,818,12500,2,1,2,1
STU_5038,2.83,15,6,10,Below 10k,1,3,0,1,0,Transitional_Phase_2,10,2025,4,724,8000,2,0,1,0
STU_5039,3.35,5,1,11,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,793,12500,2,1,2,1
STU_5040,2.81,21,0,16,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,684,18000,2,0,3,0
STU_5041,2.71,2,5,9,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,804,18000,2,0,3,0
STU_5042,3.18,17,2,6,Below 10k,1,3,0,1,1,Transitional_Phase_2,12,2025,4,764,8000,2,1,1,1
STU_5043,3.42,22,3,8,10-15K,1,3,1,1,0,Transitional_Phase_2,12,2025,4,771,12500,2,2,2,0
STU_5044,3.27,7,1,18,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,695,18000,2,1,3,1
STU_5045,3.47,16,4,13,16-20K,0,3,2,1,0,Transitional_Phase_2,10,2025,4,727,18000,2,2,3,0
STU_5046,3.05,7,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,795,12500,2,1,2,1
STU_5047,2.14,9,2,6,10-15K,1,3,1,0,1,Transitional_Phase_2,11,2025,4,739,12500,2,0,1,1
STU_5048,3.26,8,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,10,2025,4,718,12500,2,1,2,1
STU_5049,2.81,14,4,13,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,756,12500,2,0,2,0
STU_5050,3.11,9,2,6,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,693,12500,2,1,2,1
STU_5051,3.18,8,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,756,12500,2,1,2,1
STU_5052,2.73,19,6,1,16-20K,0,3,2,1,0,Transitional_Phase_2,9,2025,3,678,18000,2,0,3,0
STU_5053,3.26,19,6,1,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,803,12500,2,1,2,1
STU_5054,3.17,5,3,8,Below 10k,0,3,0,1,0,Transitional_Phase_2,10,2025,4,724,8000,2,1,1,1
STU_5055,3.2,10,2,6,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,706,12500,2,1,2,1
STU_5056,3.26,12,3,8,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,756,18000,2,1,3,1
STU_5057,3.13,16,4,13,10-15K,1,3,1,1,1,Transitional_Phase_2,11,2025,4,753,12500,2,1,2,1
STU_5058,3.38,5,3,8,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,782,12500,2,1,2,1
STU_5059,3.45,16,6,1,16-20K,0,3,2,1,0,Transitional_Phase_2,1,2026,1,812,18000,2,2,3,0
STU_5060,3.44,17,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,9,2025,3,686,18000,2,2,3,0
STU_5061,3.27,22,3,8,10-15K,1,3,1,1,0,Transitional_Phase_2,12,2025,4,791,12500,2,1,2,1
STU_5062,3.32,14,4,13,Below 10k,0,3,0,1,0,Transitional_Phase_2,11,2025,4,755,8000,2,1,1,1
STU_5063,3.34,5,3,8,Below 10k,1,3,0,1,0,Transitional_Phase_2,9,2025,3,675,8000,2,1,1,1
STU_5064,2.71,7,7,0,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,696,18000,2,0,3,0
STU_5065,2.6,8,7,0,10-15K,1,3,1,1,0,Transitional_Phase_2,11,2025,4,745,12500,2,0,2,0
STU_5066,3.33,9,2,6,10-15K,0,3,1,1,1,Transitional_Phase_2,11,2025,4,755,12500,2,1,2,1
STU_5067,3.71,1,4,13,16-20K,1,3,2,2,1,Transitional_Phase_2,12,2025,4,777,18000,2,2,4,1
STU_5068,3.37,3,2,6,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,770,8000,2,1,1,1
STU_5069,3.3,5,1,11,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,744,12500,2,1,2,1
STU_5070,2.55,18,0,15,Below 10k,1,3,0,1,0,Transitional_Phase_2,9,2025,3,676,8000,2,0,1,0
STU_5071,2.83,12,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,793,18000,2,0,3,0
STU_5072,3.34,7,7,0,Below 10k,0,3,0,1,0,Transitional_Phase_2,11,2025,4,739,8000,2,1,1,1
STU_5073,3.11,10,7,0,16-20K,0,3,2,1,0,Transitional_Phase_2,12,2025,4,767,18000,2,1,3,1
STU_5074,3.2,12,3,8,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,790,12500,2,1,2,1
STU_5075,3.48,1,4,13,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,753,12500,2,2,2,0
STU_5076,2.58,5,1,11,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,713,18000,2,0,3,0
STU_5077,2.82,18,0,4,Below 10k,0,3,0,1,0,Transitional_Phase_2,1,2026,1,797,8000,2,0,1,0
STU_5078,3.08,0,1,18,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,743,12500,2,1,2,1
STU_5079,2.46,5,3,8,10-15K,0,3,1,0,0,Transitional_Phase_2,11,2025,4,735,12500,2,0,1,1
STU_5080,3.44,21,0,4,Below 10k,1,3,0,1,0,Transitional_Phase_2,9,2025,3,692,8000,2,2,1,0
STU_5081,3.22,10,2,6,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,803,18000,2,1,3,1
STU_5082,2.63,17,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,735,18000,2,0,3,0
STU_5083,3.18,5,0,16,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,762,12500,2,1,2,1
STU_5084,2.47,9,0,15,16-20K,0,3,2,0,0,Transitional_Phase_2,12,2025,4,780,18000,2,0,2,1
STU_5085,3.46,14,4,13,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,671,18000,2,2,3,0
STU_5086,2.37,0,7,0,10-15K,1,3,1,0,1,Transitional_Phase_2,12,2025,4,779,12500,2,0,1,1
STU_5087,3.04,3,2,6,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,770,12500,2,1,2,1
STU_5088,3.51,11,5,9,16-20K,1,3,2,2,1,Transitional_Phase_2,12,2025,4,769,18000,2,2,4,1
STU_5089,2.76,18,0,15,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,822,12500,2,0,2,0
STU_5090,3.42,14,4,13,16-20K,0,3,2,1,0,Transitional_Phase_2,12,2025,4,780,18000,2,2,3,0
STU_5091,2.75,4,4,13,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,675,12500,2,0,2,0
STU_5092,3.15,0,1,18,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,742,18000,2,1,3,1
STU_5093,3.03,21,0,5,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,778,8000,2,1,1,1
STU_5094,3.36,18,0,4,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,712,12500,2,1,2,1
STU_5095,3.23,13,5,9,10-15K,1,3,1,1,1,Transitional_Phase_2,12,2025,4,776,12500,2,1,2,1
STU_5096,2.95,15,6,1,10-15K,1,3,1,1,1,Transitional_Phase_2,12,2025,4,791,12500,2,0,2,0
STU_5097,3.41,12,6,14,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,743,12500,2,2,2,0
STU_5098,2.47,12,6,12,Below 10k,0,3,0,0,0,Transitional_Phase_2,10,2025,4,726,8000,2,0,0,1
STU_5099,3.68,22,3,8,16-20K,1,3,2,2,1,Transitional_Phase_2,12,2025,4,771,18000,2,2,4,1
STU_5100,3.06,16,4,13,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,714,18000,2,1,3,1
STU_5101,2.6,4,4,13,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,735,12500,2,0,2,0
STU_5102,2.77,9,7,0,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,711,18000,2,0,3,0
STU_5103,3.21,11,5,9,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,728,18000,2,1,3,1
STU_5104,3.33,14,4,13,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,678,12500,2,1,2,1
STU_5105,3.4,2,5,9,10-15K,1,3,1,1,0,Transitional_Phase_2,9,2025,3,687,12500,2,2,2,0
STU_5106,3.4,19,6,10,16-20K,0,3,2,1,0,Transitional_Phase_2,12,2025,4,786,18000,2,2,3,0
STU_5107,3.15,9,2,6,Below 10k,1,3,0,1,1,Transitional_Phase_2,10,2025,4,714,8000,2,1,1,1
STU_5108,3.63,9,7,0,16-20K,0,3,2,2,0,Transitional_Phase_2,9,2025,3,684,18000,2,2,4,1
STU_5109,3.37,6,6,12,Below 10k,0,3,0,1,0,Transitional_Phase_2,11,2025,4,737,8000,2,1,1,1
STU_5110,3.11,16,6,3,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,768,8000,2,1,1,1
STU_5111,3.48,14,4,13,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,796,12500,2,2,2,0
STU_5112,3.23,22,3,8,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,691,12500,2,1,2,1
STU_5113,3.38,20,1,18,10-15K,0,3,1,1,0,Transitional_Phase_2,10,2025,4,727,12500,2,1,2,1
STU_5114,2.84,10,7,0,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,681,12500,2,0,2,0
STU_5115,2.59,12,3,8,Below 10k,0,3,0,1,0,Transitional_Phase_2,1,2026,1,798,8000,2,0,1,0
STU_5116,2.89,9,0,4,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,795,12500,2,0,2,0
STU_5117,3.34,0,7,0,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,677,12500,2,1,2,1
STU_5118,2.59,10,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,686,12500,2,0,2,0
STU_5119,3.68,20,1,11,10-15K,1,3,1,2,1,Transitional_Phase_2,10,2025,4,704,12500,2,2,3,1
STU_5120,3.35,9,2,6,Below 10k,0,3,0,1,0,Transitional_Phase_2,11,2025,4,746,8000,2,1,1,1
STU_5121,3.34,19,6,14,10-15K,1,3,1,1,1,Transitional_Phase_2,11,2025,4,752,12500,2,1,2,1
STU_5122,3.71,10,7,0,16-20K,0,3,2,2,1,Transitional_Phase_2,1,2026,1,798,18000,2,2,4,1
STU_5123,3.3,2,5,9,Below 10k,1,3,0,1,0,Transitional_Phase_2,12,2025,4,766,8000,2,1,1,1
STU_5124,3.32,11,5,9,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,812,12500,2,1,2,1
STU_5125,2.88,7,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,678,18000,2,0,3,0
STU_5126,2.98,4,4,13,Below 10k,1,3,0,1,0,Transitional_Phase_2,10,2025,4,729,8000,2,0,1,0
STU_5127,3.47,12,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,724,18000,2,2,3,0
STU_5128,3.49,12,3,8,16-20K,0,3,2,1,0,Transitional_Phase_2,12,2025,4,781,18000,2,2,3,0
STU_5129,3.34,2,5,9,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,787,8000,2,1,1,1
STU_5130,3.17,16,4,13,Below 10k,1,3,0,1,0,Transitional_Phase_2,10,2025,4,700,8000,2,1,1,1
STU_5131,2.02,20,1,17,Below 10k,1,3,0,0,1,Transitional_Phase_2,1,2026,1,821,8000,2,0,0,1
STU_5132,3.31,13,5,9,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,682,18000,2,1,3,1
STU_5133,3.0,13,5,9,16-20K,1,3,2,1,1,Transitional_Phase_2,12,2025,4,770,18000,2,1,3,1
STU_5134,2.77,13,5,9,16-20K,0,3,2,1,0,Transitional_Phase_2,1,2026,1,792,18000,2,0,3,0
STU_5135,2.85,8,7,0,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,722,12500,2,0,2,0
STU_5136,3.18,21,0,16,10-15K,1,3,1,1,0,Transitional_Phase_2,11,2025,4,760,12500,2,1,2,1
STU_5137,3.45,7,1,11,Below 10k,0,3,0,1,0,Transitional_Phase_2,9,2025,3,678,8000,2,2,1,0
STU_5138,3.42,10,2,6,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,771,8000,2,2,1,0
STU_5139,2.28,4,4,13,16-20K,0,3,2,0,0,Transitional_Phase_2,11,2025,4,745,18000,2,0,2,1
STU_5140,3.12,10,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,9,2025,3,687,18000,2,1,3,1
STU_5141,3.1,9,2,6,16-20K,0,3,2,1,1,Transitional_Phase_2,12,2025,4,769,18000,2,1,3,1
STU_5142,3.19,8,7,0,16-20K,0,3,2,1,0,Transitional_Phase_2,10,2025,4,717,18000,2,1,3,1
STU_5143,3.16,13,5,9,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,806,12500,2,1,2,1
STU_5144,3.31,5,1,17,10-15K,1,3,1,1,1,Transitional_Phase_2,11,2025,4,733,12500,2,1,2,1
STU_5145,3.14,2,5,9,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,745,12500,2,1,2,1
STU_5146,2.33,15,6,10,Below 10k,0,3,0,0,0,Transitional_Phase_2,10,2025,4,718,8000,2,0,0,1
STU_5147,3.35,16,4,13,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,757,18000,2,1,3,1
STU_5148,3.36,2,5,9,16-20K,0,3,2,1,0,Transitional_Phase_2,9,2025,3,680,18000,2,1,3,1
STU_5149,2.55,17,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,10,2025,4,706,18000,2,0,3,0
STU_5150,3.38,0,1,11,10-15K,0,3,1,1,0,Transitional_Phase_2,10,2025,4,703,12500,2,1,2,1
STU_5151,3.66,0,1,11,16-20K,1,3,2,2,1,Transitional_Phase_2,1,2026,1,817,18000,2,2,4,1
STU_5152,3.25,19,6,12,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,715,12500,2,1,2,1
STU_5153,2.77,11,5,9,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,688,12500,2,0,2,0
STU_5154,3.15,16,6,14,16-20K,1,3,2,1,1,Transitional_Phase_2,10,2025,4,730,18000,2,1,3,1
STU_5155,3.23,9,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,752,18000,2,1,3,1
STU_5156,2.86,7,7,0,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,738,18000,2,0,3,0
STU_5157,3.13,1,4,13,16-20K,0,3,2,1,0,Transitional_Phase_2,12,2025,4,782,18000,2,1,3,1
STU_5158,3.18,5,0,16,Below 10k,0,3,0,1,0,Transitional_Phase_2,9,2025,3,688,8000,2,1,1,1
STU_5159,3.41,17,2,6,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,737,12500,2,2,2,0
STU_5160,2.8,9,7,0,10-15K,1,3,1,1,1,Transitional_Phase_2,12,2025,4,763,12500,2,0,2,0
STU_5161,3.71,19,6,14,10-15K,1,3,1,2,1,Transitional_Phase_2,10,2025,4,718,12500,2,2,3,1
STU_5162,3.17,7,1,11,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,791,8000,2,1,1,1
STU_5163,3.44,16,6,12,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,677,12500,2,2,2,0
STU_5164,3.3,3,2,6,10-15K,1,3,1,1,1,Transitional_Phase_2,11,2025,4,738,12500,2,1,2,1
STU_5165,3.4,19,6,10,Below 10k,1,3,0,1,0,Transitional_Phase_2,1,2026,1,794,8000,2,2,1,0
STU_5166,3.38,12,3,8,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,807,12500,2,1,2,1
STU_5167,3.38,0,7,0,Below 10k,1,3,0,1,1,Transitional_Phase_2,12,2025,4,772,8000,2,1,1,1
STU_5168,3.28,11,5,9,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,757,18000,2,1,3,1
STU_5169,3.34,21,0,16,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,808,18000,2,1,3,1
STU_5170,3.11,1,4,13,Below 10k,1,3,0,1,0,Transitional_Phase_2,10,2025,4,720,8000,2,1,1,1
STU_5171,2.97,4,4,13,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,703,12500,2,0,2,0
STU_5172,2.67,12,3,8,16-20K,0,3,2,1,1,Transitional_Phase_2,11,2025,4,751,18000,2,0,3,0
STU_5173,3.11,16,4,13,Below 10k,0,3,0,1,0,Transitional_Phase_2,9,2025,3,677,8000,2,1,1,1
STU_5174,3.44,10,7,0,Below 10k,1,3,0,1,0,Transitional_Phase_2,11,2025,4,750,8000,2,2,1,0
STU_5175,3.26,13,5,9,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,677,12500,2,1,2,1
STU_5176,3.34,3,2,6,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,706,12500,2,1,2,1
STU_5177,3.27,12,3,8,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,727,12500,2,1,2,1
STU_5178,3.48,1,4,13,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,790,12500,2,2,2,0
STU_5179,3.32,17,2,6,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,796,12500,2,1,2,1
STU_5180,2.83,19,6,1,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,806,18000,2,0,3,0
STU_5181,3.26,10,7,0,Below 10k,1,3,0,1,1,Transitional_Phase_2,1,2026,1,808,8000,2,1,1,1
STU_5182,3.31,22,3,8,10-15K,0,3,1,1,1,Transitional_Phase_2,11,2025,4,753,12500,2,1,2,1
STU_5183,3.36,7,1,17,Below 10k,0,3,0,1,0,Transitional_Phase_2,1,2026,1,804,8000,2,1,1,1
STU_5184,3.34,10,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,735,18000,2,1,3,1
STU_5185,3.32,10,2,6,Below 10k,1,3,0,1,0,Transitional_Phase_2,11,2025,4,738,8000,2,1,1,1
STU_5186,3.23,0,7,0,16-20K,0,3,2,1,0,Transitional_Phase_2,9,2025,3,687,18000,2,1,3,1
STU_5187,2.64,7,7,0,16-20K,1,3,2,1,1,Transitional_Phase_2,9,2025,3,697,18000,2,0,3,0
STU_5188,3.8,8,7,0,16-20K,1,3,2,2,1,Transitional_Phase_2,12,2025,4,764,18000,2,2,4,1
STU_5189,3.21,10,7,0,Below 10k,0,3,0,1,1,Transitional_Phase_2,9,2025,3,697,8000,2,1,1,1
STU_5190,3.18,8,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,11,2025,4,731,12500,2,1,2,1
STU_5191,3.14,12,3,8,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,696,12500,2,1,2,1
STU_5192,3.31,7,1,17,Below 10k,0,3,0,1,0,Transitional_Phase_2,11,2025,4,749,8000,2,1,1,1
STU_5193,2.55,10,7,0,10-15K,0,3,1,1,1,Transitional_Phase_2,9,2025,3,695,12500,2,0,2,0
STU_5194,3.04,7,7,0,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,804,18000,2,1,3,1
STU_5195,3.74,22,3,8,10-15K,0,3,1,2,1,Transitional_Phase_2,1,2026,1,792,12500,2,2,3,1
STU_5196,2.95,9,2,6,Below 10k,1,3,0,1,1,Transitional_Phase_2,1,2026,1,797,8000,2,0,1,0
STU_5197,2.67,12,6,14,16-20K,0,3,2,1,0,Transitional_Phase_2,10,2025,4,707,18000,2,0,3,0
STU_5198,3.26,21,0,15,Below 10k,0,3,0,1,0,Transitional_Phase_2,10,2025,4,718,8000,2,1,1,1
STU_5199,3.17,9,7,0,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,736,18000,2,1,3,1
STU_5200,3.04,10,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,12,2025,4,782,18000,2,1,3,1
STU_5201,3.11,6,6,12,10-15K,1,3,1,1,1,Transitional_Phase_2,11,2025,4,738,12500,2,1,2,1
STU_5202,3.33,2,5,9,Below 10k,0,3,0,1,0,Transitional_Phase_2,11,2025,4,735,8000,2,1,1,1
STU_5203,3.23,16,6,1,Below 10k,0,3,0,1,0,Transitional_Phase_2,9,2025,3,690,8000,2,1,1,1
STU_5204,3.44,5,0,2,10-15K,1,3,1,1,1,Transitional_Phase_2,9,2025,3,698,12500,2,2,2,0
STU_5205,2.79,1,4,13,Below 10k,0,3,0,1,0,Transitional_Phase_2,10,2025,4,711,8000,2,0,1,0
STU_5206,3.31,1,4,13,10-15K,1,3,1,1,0,Transitional_Phase_2,1,2026,1,816,12500,2,1,2,1
STU_5207,3.55,9,2,6,Below 10k,1,3,0,2,1,Transitional_Phase_2,11,2025,4,751,8000,2,2,2,1
STU_5208,2.59,12,6,3,16-20K,0,3,2,1,1,Transitional_Phase_2,10,2025,4,719,18000,2,0,3,0
STU_5209,2.73,13,5,9,Below 10k,1,3,0,1,0,Transitional_Phase_2,12,2025,4,784,8000,2,0,1,0
STU_5210,3.18,5,3,8,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,797,12500,2,1,2,1
STU_5211,3.19,3,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,11,2025,4,750,18000,2,1,3,1
STU_5212,3.44,6,1,18,Below 10k,0,3,0,1,0,Transitional_Phase_2,1,2026,1,818,8000,2,2,1,0
STU_5213,3.17,2,5,9,Below 10k,0,3,0,1,0,Transitional_Phase_2,12,2025,4,767,8000,2,1,1,1
STU_5214,3.06,17,2,6,16-20K,0,3,2,1,0,Transitional_Phase_2,10,2025,4,711,18000,2,1,3,1
STU_5215,3.37,22,3,8,10-15K,0,3,1,1,1,Transitional_Phase_2,10,2025,4,724,12500,2,1,2,1
STU_5216,3.36,11,5,9,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,778,12500,2,1,2,1
STU_5217,3.45,1,4,13,10-15K,1,3,1,1,1,Transitional_Phase_2,1,2026,1,806,12500,2,2,2,0
STU_5218,3.44,13,0,2,10-15K,1,3,1,1,1,Transitional_Phase_2,10,2025,4,707,12500,2,2,2,0
STU_5219,2.26,1,4,13,Below 10k,0,3,0,0,0,Transitional_Phase_2,9,2025,3,681,8000,2,0,0,1
STU_5220,3.29,16,4,13,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,752,18000,2,1,3,1
STU_5221,2.99,22,3,8,10-15K,0,3,1,1,0,Transitional_Phase_2,12,2025,4,771,12500,2,0,2,0
STU_5222,2.63,12,6,1,Below 10k,1,3,0,1,0,Transitional_Phase_2,11,2025,4,748,8000,2,0,1,0
STU_5223,3.45,3,2,6,Below 10k,0,3,0,1,1,Transitional_Phase_2,11,2025,4,751,8000,2,2,1,0
STU_5224,3.19,5,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,12,2025,4,766,18000,2,1,3,1
STU_5225,3.41,0,1,11,16-20K,0,3,2,1,1,Transitional_Phase_2,1,2026,1,796,18000,2,2,3,0
STU_5226,3.31,5,1,11,Below 10k,1,3,0,1,0,Transitional_Phase_2,11,2025,4,746,8000,2,1,1,1
STU_5227,3.87,5,3,8,10-15K,0,3,1,2,0,Transitional_Phase_2,11,2025,4,743,12500,2,2,3,1
STU_5228,3.13,3,2,6,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,806,18000,2,1,3,1
STU_5229,3.21,12,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,755,18000,2,1,3,1
STU_5230,3.3,5,0,5,Below 10k,1,3,0,1,0,Transitional_Phase_2,1,2026,1,792,8000,2,1,1,1
STU_5231,3.44,3,2,6,Below 10k,0,3,0,1,1,Transitional_Phase_2,1,2026,1,802,8000,2,2,1,0
STU_5232,2.9,7,7,0,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,802,12500,2,0,2,0
STU_5233,3.36,12,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,11,2025,4,741,18000,2,1,3,1
STU_5234,3.72,4,4,13,16-20K,1,3,2,2,1,Transitional_Phase_2,12,2025,4,775,18000,2,2,4,1
STU_5235,3.29,5,3,8,10-15K,1,3,1,1,1,Transitional_Phase_2,12,2025,4,790,12500,2,1,2,1
STU_5236,3.49,1,4,13,Below 10k,0,3,0,1,0,Transitional_Phase_2,1,2026,1,794,8000,2,2,1,0
STU_5237,2.54,21,0,5,16-20K,0,3,2,1,0,Transitional_Phase_2,9,2025,3,695,18000,2,0,3,0
STU_5238,2.57,16,6,3,10-15K,0,3,1,1,0,Transitional_Phase_2,1,2026,1,822,12500,2,0,2,0
STU_5239,3.39,9,2,6,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,697,12500,2,1,2,1
STU_5240,3.24,13,0,4,10-15K,0,3,1,1,0,Transitional_Phase_2,9,2025,3,674,12500,2,1,2,1
STU_5241,3.19,3,2,6,Below 10k,0,3,0,1,0,Transitional_Phase_2,10,2025,4,719,8000,2,1,1,1
STU_5242,2.91,7,3,8,16-20K,1,3,2,1,1,Transitional_Phase_2,1,2026,1,807,18000,2,0,3,0
